"DATE","variable","value"
"12/19/17","time06:00",12.38
"12/19/17","time07:00",41.05
"12/19/17","time08:00",44.93
"12/19/17","time09:00",38.84
"12/19/17","time10:00",25.57
"12/19/17","time11:00",23.49
"12/19/17","time12:00",19.87
"12/19/17","time13:00",17
"12/19/17","time14:00",14.02
"12/19/17","time15:00",16.87
"12/19/17","time16:00",11.17
"12/19/17","time17:00",5.32
"12/19/17","time18:00",4.27
"12/19/17","time19:00",3.44
"12/19/17","time20:00",4.3
"12/19/17","time21:00",4.15
"12/19/17","time22:00",4.28
"12/19/17","time23:00",4.45
"12/20/17","time00:00",4.06
"12/20/17","time01:00",3.8
"12/20/17","time02:00",4.13
"12/20/17","time03:00",4.07
"12/20/17","time04:00",4.12
"12/20/17","time05:00",3.82
"12/20/17","time06:00",11.92
"12/20/17","time07:00",37.57
"12/20/17","time08:00",31.12
"12/20/17","time09:00",32.42
"12/20/17","time10:00",24.55
"12/20/17","time11:00",22.55
"12/20/17","time12:00",17.75
"12/20/17","time13:00",15.82
"12/20/17","time14:00",14.02
"12/20/17","time15:00",16.27
"12/20/17","time16:00",9.65
"12/20/17","time17:00",6.97
"12/20/17","time18:00",5.43
"12/20/17","time19:00",4.6
"12/20/17","time20:00",4.6
"12/20/17","time21:00",5.2
"12/20/17","time22:00",4.75
"12/20/17","time23:00",5.2
"12/21/17","time00:00",4.9
"12/21/17","time01:00",5.65
"12/21/17","time02:00",5.33
"12/21/17","time03:00",5.5
"12/21/17","time04:00",5.65
"12/21/17","time05:00",6.68
"12/21/17","time06:00",1.618
"12/21/17","time07:00",2.165
"12/21/17","time08:00",2.35
"12/21/17","time09:00",2.183
"12/21/17","time10:00",1.268
"12/21/17","time11:00",1.099
"12/21/17","time12:00",1.021
"12/21/17","time13:00",0.917
"12/21/17","time14:00",0.8845
"12/21/17","time15:00",5.9545
"12/21/17","time16:00",5.02
"12/21/17","time17:00",3.19
"12/21/17","time18:00",3.55
"12/21/17","time19:00",3.4
"12/21/17","time20:00",3.7
"12/21/17","time21:00",3.7
"12/21/17","time22:00",3.55
"12/21/17","time23:00",4.15
"12/22/17","time00:00",3.83
"12/22/17","time01:00",4.15
"12/22/17","time02:00",4
"12/22/17","time03:00",4.3
"12/22/17","time04:00",4.13
"12/22/17","time05:00",4.6
"12/22/17","time06:00",4.43
"12/22/17","time07:00",4.9
"12/22/17","time08:00",4.3
"12/22/17","time09:00",3.98
"12/22/17","time10:00",3.17
"12/22/17","time11:00",2.9
"12/22/17","time12:00",2.47
"12/22/17","time13:00",2.62
"12/22/17","time14:00",2.17
"12/22/17","time15:00",2.62
"12/22/17","time16:00",2.47
"12/22/17","time17:00",2.47
"12/22/17","time18:00",3.39
"12/22/17","time19:00",3.7
"12/22/17","time20:00",3.55
"12/22/17","time21:00",3.7
"12/22/17","time22:00",3.85
"12/22/17","time23:00",4
"12/23/17","time00:00",4.15
"12/23/17","time01:00",4.6
"12/23/17","time02:00",5.35
"12/23/17","time03:00",5.48
"12/23/17","time04:00",5.35
"12/23/17","time05:00",5.35
"12/23/17","time06:00",5.35
"12/23/17","time07:00",5.65
"12/23/17","time08:00",5.48
"12/23/17","time09:00",5.03
"12/23/17","time10:00",3.23
"12/23/17","time11:00",2.62
"12/23/17","time12:00",2.32
"12/23/17","time13:00",2.32
"12/23/17","time14:00",2.17
"12/23/17","time15:00",2.17
"12/23/17","time16:00",5.6
"12/23/17","time17:00",2.32
"12/23/17","time18:00",2.02
"12/23/17","time19:00",2.37
"12/23/17","time20:00",2.95
"12/23/17","time21:00",2.95
"12/23/17","time22:00",2.95
"12/23/17","time23:00",3.1
"12/24/17","time00:00",3.4
"12/24/17","time01:00",4.15
"12/24/17","time02:00",3.83
"12/24/17","time03:00",4.15
"12/24/17","time04:00",3.85
"12/24/17","time05:00",4.3
"12/24/17","time06:00",4.88
"12/24/17","time07:00",3.85
"12/24/17","time08:00",3.98
"12/24/17","time09:00",2.79
"12/24/17","time10:00",2.77
"12/24/17","time11:00",2.02
"12/24/17","time12:00",2.02
"12/24/17","time13:00",1.72
"12/24/17","time14:00",1.72
"12/24/17","time15:00",2.02
"12/24/17","time16:00",1.87
"12/24/17","time17:00",2.02
"12/24/17","time18:00",1.85
"12/24/17","time19:00",2.17
"12/24/17","time20:00",2.17
"12/24/17","time21:00",3.08
"12/24/17","time22:00",3.1
"12/24/17","time23:00",3.25
"12/25/17","time00:00",2.8
"12/25/17","time01:00",3.38
"12/25/17","time02:00",3.7
"12/25/17","time03:00",3.98
"12/25/17","time04:00",3.98
"12/25/17","time05:00",3.7
"12/25/17","time06:00",4.15
"12/25/17","time07:00",4.28
"12/25/17","time08:00",3.85
"12/25/17","time09:00",2.96
"12/25/17","time10:00",2.92
"12/25/17","time11:00",2.47
"12/25/17","time12:00",1.87
"12/25/17","time13:00",1.72
"12/25/17","time14:00",1.57
"12/25/17","time15:00",1.72
"12/25/17","time16:00",1.42
"12/25/17","time17:00",1.7
"12/25/17","time18:00",1.87
"12/25/17","time19:00",1.85
"12/25/17","time20:00",2.72
"12/25/17","time21:00",2.48
"12/25/17","time22:00",2.9995
"12/25/17","time23:00",3.2005
"12/26/17","time00:00",3.1
"12/26/17","time01:00",3.23
"12/26/17","time02:00",3.155
"12/26/17","time03:00",3.625
"12/26/17","time04:00",3.23
"12/26/17","time05:00",3.25
"12/26/17","time06:00",3.53
"12/26/17","time07:00",3.4
"12/26/17","time08:00",3.7
"12/26/17","time09:00",5.74
"12/26/17","time10:00",11.92
"12/26/17","time11:00",3.67
"12/26/17","time12:00",3.22
"12/26/17","time13:00",2.62
"12/26/17","time14:00",2.02
"12/26/17","time15:00",2
"12/26/17","time16:00",2.47
"12/26/17","time17:00",2.02
"12/26/17","time18:00",2.02
"12/26/17","time19:00",3.18
"12/26/17","time20:00",3.4
"12/26/17","time21:00",3.25
"12/26/17","time22:00",3.55
"12/26/17","time23:00",4
"12/27/17","time00:00",4.15
"12/27/17","time01:00",3.98
"12/27/17","time02:00",4.15
"12/27/17","time03:00",4.3
"12/27/17","time04:00",4.6
"12/27/17","time05:00",6.23
"12/27/17","time06:00",4.9
"12/27/17","time07:00",4.75
"12/27/17","time08:00",4.43
"12/27/17","time09:00",3.59
"12/27/17","time10:00",2.32
"12/27/17","time11:00",2.92
"12/27/17","time12:00",2.77
"12/27/17","time13:00",2.02
"12/27/17","time14:00",1.72
"12/27/17","time15:00",2.02
"12/27/17","time16:00",1.72
"12/27/17","time17:00",2.15
"12/27/17","time18:00",2.34
"12/27/17","time19:00",3.23
"12/27/17","time20:00",3.25
"12/27/17","time21:00",3.4
"12/27/17","time22:00",3.55
"12/27/17","time23:00",3.55
"12/28/17","time00:00",4
"12/28/17","time01:00",4.15
"12/28/17","time02:00",4
"12/28/17","time03:00",4.43
"12/28/17","time04:00",6.25
"12/28/17","time05:00",4.75
"12/28/17","time06:00",4.75
"12/28/17","time07:00",5.18
"12/28/17","time08:00",4.75
"12/28/17","time09:00",5.3
"12/28/17","time10:00",2.17
"12/28/17","time11:00",2.32
"12/28/17","time12:00",4.57
"12/28/17","time13:00",7.87
"12/28/17","time14:00",5.3
"12/28/17","time15:00",2.02
"12/28/17","time16:00",6.97
"12/28/17","time17:00",3.82
"12/28/17","time18:00",2.45
"12/28/17","time19:00",2.76
"12/28/17","time20:00",3.4
"12/28/17","time21:00",3.55
"12/28/17","time22:00",3.4
"12/28/17","time23:00",3.7
"12/29/17","time00:00",4.3
"12/29/17","time01:00",3.85
"12/29/17","time02:00",4.13
"12/29/17","time03:00",4.15
"12/29/17","time04:00",4.45
"12/29/17","time05:00",4.15
"12/29/17","time06:00",4.3
"12/29/17","time07:00",4.45
"12/29/17","time08:00",5.48
"12/29/17","time09:00",3.04
"12/29/17","time10:00",2.17
"12/29/17","time11:00",2.15
"12/29/17","time12:00",2.32
"12/29/17","time13:00",1.87
"12/29/17","time14:00",1.87
"12/29/17","time15:00",1.87
"12/29/17","time16:00",1.72
"12/29/17","time17:00",2.3
"12/29/17","time18:00",2.32
"12/29/17","time19:00",2.99
"12/29/17","time20:00",3.4
"12/29/17","time21:00",3.55
"12/29/17","time22:00",3.4
"12/29/17","time23:00",3.7
"12/30/17","time00:00",3.7
"12/30/17","time01:00",4
"12/30/17","time02:00",4.28
"12/30/17","time03:00",4.15
"12/30/17","time04:00",4.6
"12/30/17","time05:00",4.43
"12/30/17","time06:00",4.6
"12/30/17","time07:00",6.23
"12/30/17","time08:00",5.05
"12/30/17","time09:00",3.27
"12/30/17","time10:00",2.3
"12/30/17","time11:00",2.17
"12/30/17","time12:00",2.32
"12/30/17","time13:00",1.87
"12/30/17","time14:00",1.85
"12/30/17","time15:00",1.87
"12/30/17","time16:00",2
"12/30/17","time17:00",2.02
"12/30/17","time18:00",2.47
"12/30/17","time19:00",2.79
"12/30/17","time20:00",3.53
"12/30/17","time21:00",3.4
"12/30/17","time22:00",3.55
"12/30/17","time23:00",3.4
"12/31/17","time00:00",3.55
"12/31/17","time01:00",4.3
"12/31/17","time02:00",3.98
"12/31/17","time03:00",4.15
"12/31/17","time04:00",4.15
"12/31/17","time05:00",4.3
"12/31/17","time06:00",5.18
"12/31/17","time07:00",5.35
"12/31/17","time08:00",4.13
"12/31/17","time09:00",3.15
"12/31/17","time10:00",2.62
"12/31/17","time11:00",2.45
"12/31/17","time12:00",2.17
"12/31/17","time13:00",2.17
"12/31/17","time14:00",2.15
"12/31/17","time15:00",1.87
"12/31/17","time16:00",2.02
"12/31/17","time17:00",2.02
"12/31/17","time18:00",2.6
"12/31/17","time19:00",2.32
"12/31/17","time20:00",2.47
"12/31/17","time21:00",2.6
"12/31/17","time22:00",3.2
"12/31/17","time23:00",3.4
