"DATE","variable","value"
"10/7/17","time09:00",15.496
"10/7/17","time10:00",16.408
"10/7/17","time11:00",16.704
"10/7/17","time12:00",16.776
"10/7/17","time13:00",16.256
"10/7/17","time14:00",13.968
"10/7/17","time15:00",12.008
"10/7/17","time16:00",12.512
"10/7/17","time17:00",12.384
"10/7/17","time18:00",12.288
"10/7/17","time19:00",14.296
"10/7/17","time20:00",14.28
"10/7/17","time21:00",13.96
"10/7/17","time22:00",14.016
"10/7/17","time23:00",13.776
"10/8/17","time00:00",12.256
"10/8/17","time01:00",11.648
"10/8/17","time02:00",11.52
"10/8/17","time03:00",11.456
"10/8/17","time04:00",11.44
"10/8/17","time05:00",11.976
"10/8/17","time06:00",12.896
"10/8/17","time07:00",11.152
"10/8/17","time08:00",11.112
"10/8/17","time09:00",11.048
"10/8/17","time10:00",11.976
"10/8/17","time11:00",12.488
"10/8/17","time12:00",12.504
"10/8/17","time13:00",12.376
"10/8/17","time14:00",12.288
"10/8/17","time15:00",12.576
"10/8/17","time16:00",12.256
"10/8/17","time17:00",12.92
"10/8/17","time18:00",12.192
"10/8/17","time19:00",14.472
"10/8/17","time20:00",14.672
"10/8/17","time21:00",14.456
"10/8/17","time22:00",14.576
"10/8/17","time23:00",14.144
"10/9/17","time00:00",12.56
"10/9/17","time01:00",12.464
"10/9/17","time02:00",12.344
"10/9/17","time03:00",11.864
"10/9/17","time04:00",12.2
"10/9/17","time05:00",13.192
"10/9/17","time06:00",18.76
"10/9/17","time07:00",25.832
"10/9/17","time08:00",32.304
"10/9/17","time09:00",31.2
"10/9/17","time10:00",31.656
"10/9/17","time11:00",38.64
"10/9/17","time12:00",44.72
"10/9/17","time13:00",49.784
"10/9/17","time14:00",52.84
"10/9/17","time15:00",41.688
"10/9/17","time16:00",24.288
"10/9/17","time17:00",16.256
"10/9/17","time18:00",16.008
"10/9/17","time19:00",17.44
"10/9/17","time20:00",16.816
"10/9/17","time21:00",16.528
"10/9/17","time22:00",14.744
"10/9/17","time23:00",13.728
"10/10/17","time00:00",12.336
"10/10/17","time01:00",11.608
"10/10/17","time02:00",11.816
"10/10/17","time03:00",11.64
"10/10/17","time04:00",11.704
"10/10/17","time05:00",12.032
"10/10/17","time06:00",16.304
"10/10/17","time07:00",28.152
"10/10/17","time08:00",38.864
"10/10/17","time09:00",37.592
"10/10/17","time10:00",36.864
"10/10/17","time11:00",40.104
"10/10/17","time12:00",48.32
"10/10/17","time13:00",56.624
"10/10/17","time14:00",59.28
"10/10/17","time15:00",40.504
"10/10/17","time16:00",22.832
"10/10/17","time17:00",16.952
"10/10/17","time18:00",15.848
"10/10/17","time19:00",17.184
"10/10/17","time20:00",17.248
"10/10/17","time21:00",17.28
"10/10/17","time22:00",14.8
"10/10/17","time23:00",13.488
"10/11/17","time00:00",12.32
"10/11/17","time01:00",11.8
"10/11/17","time02:00",11.784
"10/11/17","time03:00",11.376
"10/11/17","time04:00",11.352
"10/11/17","time05:00",11.952
"10/11/17","time06:00",17.176
"10/11/17","time07:00",27.488
"10/11/17","time08:00",38.456
"10/11/17","time09:00",36.352
"10/11/17","time10:00",34.808
"10/11/17","time11:00",38.352
"10/11/17","time12:00",40.296
"10/11/17","time13:00",44.448
"10/11/17","time14:00",39.448
"10/11/17","time15:00",27.6
"10/11/17","time16:00",26.776
"10/11/17","time17:00",17.336
"10/11/17","time18:00",17.448
"10/11/17","time19:00",17.64
"10/11/17","time20:00",17.248
"10/11/17","time21:00",16.992
"10/11/17","time22:00",15.688
"10/11/17","time23:00",14.12
"10/12/17","time00:00",12.408
"10/12/17","time01:00",11.856
"10/12/17","time02:00",11.792
"10/12/17","time03:00",11.848
"10/12/17","time04:00",11.696
"10/12/17","time05:00",12.232
"10/12/17","time06:00",15.864
"10/12/17","time07:00",26.056
"10/12/17","time08:00",36.024
"10/12/17","time09:00",35.536
"10/12/17","time10:00",34.92
"10/12/17","time11:00",35.832
"10/12/17","time12:00",37.808
"10/12/17","time13:00",38.952
"10/12/17","time14:00",42.456
"10/12/17","time15:00",32.776
"10/12/17","time16:00",21.48
"10/12/17","time17:00",17.16
"10/12/17","time18:00",17.216
"10/12/17","time19:00",17.768
"10/12/17","time20:00",17.616
"10/12/17","time21:00",17.184
"10/12/17","time22:00",15.352
"10/12/17","time23:00",14.472
"10/13/17","time00:00",12.776
"10/13/17","time01:00",12.136
"10/13/17","time02:00",12.264
"10/13/17","time03:00",12.048
"10/13/17","time04:00",12.024
"10/13/17","time05:00",12.568
"10/13/17","time06:00",15.152
"10/13/17","time07:00",26.104
"10/13/17","time08:00",36.84
"10/13/17","time09:00",36.488
"10/13/17","time10:00",35.688
"10/13/17","time11:00",35.6
"10/13/17","time12:00",38.352
"10/13/17","time13:00",44.104
"10/13/17","time14:00",45.752
"10/13/17","time15:00",34.384
"10/13/17","time16:00",19.52
"10/13/17","time17:00",20.176
"10/13/17","time18:00",17.216
"10/13/17","time19:00",17.84
"10/13/17","time20:00",17.392
"10/13/17","time21:00",17.632
"10/13/17","time22:00",14.952
"10/13/17","time23:00",13.92
"10/14/17","time00:00",12.152
"10/14/17","time01:00",11.848
"10/14/17","time02:00",11.624
"10/14/17","time03:00",11.544
"10/14/17","time04:00",11.552
"10/14/17","time05:00",12.096
"10/14/17","time06:00",12.968
"10/14/17","time07:00",11.592
"10/14/17","time08:00",10.832
"10/14/17","time09:00",10.992
"10/14/17","time10:00",11.088
"10/14/17","time11:00",11.896
"10/14/17","time12:00",11.288
"10/14/17","time13:00",11.384
"10/14/17","time14:00",11.696
"10/14/17","time15:00",11.888
"10/14/17","time16:00",11.768
"10/14/17","time17:00",12.288
"10/14/17","time18:00",12.152
"10/14/17","time19:00",14.408
"10/14/17","time20:00",14.392
"10/14/17","time21:00",14.312
"10/14/17","time22:00",14.04
"10/14/17","time23:00",13.624
"10/15/17","time00:00",12.2158
"10/15/17","time01:00",11.92
"10/15/17","time02:00",11.544
"10/15/17","time03:00",11.736
"10/15/17","time04:00",11.928
"10/15/17","time05:00",12.176
"10/15/17","time06:00",12.904
"10/15/17","time07:00",11.776
"10/15/17","time08:00",10.56
"10/15/17","time09:00",10.816
"10/15/17","time10:00",10.776
"10/15/17","time11:00",11.056
"10/15/17","time12:00",11.232
"10/15/17","time13:00",11.48
"10/15/17","time14:00",12.464
"10/15/17","time15:00",12.28
"10/15/17","time16:00",11.872
"10/15/17","time17:00",11.8
"10/15/17","time18:00",12.424
"10/15/17","time19:00",14.28
"10/15/17","time20:00",14.072
"10/15/17","time21:00",14.264
"10/15/17","time22:00",14.136
"10/15/17","time23:00",13.568
"10/16/17","time00:00",12.736
"10/16/17","time01:00",12.0242
"10/16/17","time02:00",11.592
"10/16/17","time03:00",11.384
"10/16/17","time04:00",11.296
"10/16/17","time05:00",11.528
"10/16/17","time06:00",14.784
"10/16/17","time07:00",25.28
"10/16/17","time08:00",37.656
"10/16/17","time09:00",37.064
"10/16/17","time10:00",36.424
"10/16/17","time11:00",37.704
"10/16/17","time12:00",40.568
"10/16/17","time13:00",46.464
"10/16/17","time14:00",51.408
"10/16/17","time15:00",43.216
"10/16/17","time16:00",29.744
"10/16/17","time17:00",23.808
"10/16/17","time18:00",21.84
"10/16/17","time19:00",18.136
"10/16/17","time20:00",18.312
"10/16/17","time21:00",17.512
"10/16/17","time22:00",15.808
"10/16/17","time23:00",14.176
"10/17/17","time00:00",12.432
"10/17/17","time01:00",11.968
"10/17/17","time02:00",12.032
"10/17/17","time03:00",11.792
"10/17/17","time04:00",11.6
"10/17/17","time05:00",12.632
"10/17/17","time06:00",18.368
"10/17/17","time07:00",29.232
"10/17/17","time08:00",44.536
"10/17/17","time09:00",45.2
"10/17/17","time10:00",45.888
"10/17/17","time11:00",48.264
"10/17/17","time12:00",50.24
"10/17/17","time13:00",57.088
"10/17/17","time14:00",53.584
"10/17/17","time15:00",38.712
"10/17/17","time16:00",24.376
"10/17/17","time17:00",18.856
"10/17/17","time18:00",21.056
"10/17/17","time19:00",20.728
"10/17/17","time20:00",18.608
"10/17/17","time21:00",17.896
"10/17/17","time22:00",15.832
"10/17/17","time23:00",14.192
"10/18/17","time00:00",12.656
"10/18/17","time01:00",12.36
"10/18/17","time02:00",11.992
"10/18/17","time03:00",11.92
"10/18/17","time04:00",12.04
"10/18/17","time05:00",12.632
"10/18/17","time06:00",16.72
"10/18/17","time07:00",26.568
"10/18/17","time08:00",38.856
"10/18/17","time09:00",42.208
"10/18/17","time10:00",44.544
"10/18/17","time11:00",49.136
"10/18/17","time12:00",54.408
"10/18/17","time13:00",57.672
"10/18/17","time14:00",50.056
"10/18/17","time15:00",33.744
"10/18/17","time16:00",24.136
"10/18/17","time17:00",19.424
"10/18/17","time18:00",21.56
"10/18/17","time19:00",21.792
"10/18/17","time20:00",19.552
"10/18/17","time21:00",16.584
"10/18/17","time22:00",15.992
"10/18/17","time23:00",14.12
"10/19/17","time00:00",12.72
"10/19/17","time01:00",12.256
"10/19/17","time02:00",12.28
"10/19/17","time03:00",12.168
"10/19/17","time04:00",11.992
"10/19/17","time05:00",12.392
"10/19/17","time06:00",16.056
"10/19/17","time07:00",26.456
"10/19/17","time08:00",37.032
"10/19/17","time09:00",38.544
"10/19/17","time10:00",38
"10/19/17","time11:00",40.488
"10/19/17","time12:00",43.632
"10/19/17","time13:00",49.048
"10/19/17","time14:00",53.328
"10/19/17","time15:00",44.688
"10/19/17","time16:00",27.712
"10/19/17","time17:00",22.952
"10/19/17","time18:00",20.352
"10/19/17","time19:00",20.464
"10/19/17","time20:00",18.368
"10/19/17","time21:00",16.824
"10/19/17","time22:00",15.208
"10/19/17","time23:00",13.648
"10/20/17","time00:00",12.128
"10/20/17","time01:00",11.888
"10/20/17","time02:00",11.592
"10/20/17","time03:00",11.536
"10/20/17","time04:00",11.296
"10/20/17","time05:00",12.336
"10/20/17","time06:00",18.176
"10/20/17","time07:00",26.632
"10/20/17","time08:00",39.096
"10/20/17","time09:00",40.896
"10/20/17","time10:00",40.504
"10/20/17","time11:00",41.016
"10/20/17","time12:00",39.264
"10/20/17","time13:00",39.896
"10/20/17","time14:00",43.456
"10/20/17","time15:00",37.2
"10/20/17","time16:00",22.456
"10/20/17","time17:00",17.44
"10/20/17","time18:00",16.984
"10/20/17","time19:00",16.752
"10/20/17","time20:00",16.256
"10/20/17","time21:00",15.912
"10/20/17","time22:00",14.36
"10/20/17","time23:00",12.952
"10/21/17","time00:00",11.936
"10/21/17","time01:00",11.16
"10/21/17","time02:00",10.96
"10/21/17","time03:00",10.904
"10/21/17","time04:00",10.896
"10/21/17","time05:00",11.288
"10/21/17","time06:00",12.56
"10/21/17","time07:00",12.808
"10/21/17","time08:00",11.936
"10/21/17","time09:00",11.16
"10/21/17","time10:00",11.44
"10/21/17","time11:00",11.976
"10/21/17","time12:00",11.92
"10/21/17","time13:00",11.928
"10/21/17","time14:00",12.592
"10/21/17","time15:00",12.624
"10/21/17","time16:00",12.32
"10/21/17","time17:00",12.168
"10/21/17","time18:00",12.56
"10/21/17","time19:00",14.344
"10/21/17","time20:00",14.464
"10/21/17","time21:00",14.664
"10/21/17","time22:00",14.608
"10/21/17","time23:00",14.072
"10/22/17","time00:00",12.752
"10/22/17","time01:00",12.488
"10/22/17","time02:00",12.152
"10/22/17","time03:00",11.992
"10/22/17","time04:00",12.12
"10/22/17","time05:00",12.52
"10/22/17","time06:00",13.416
"10/22/17","time07:00",12.232
"10/22/17","time08:00",11.216
"10/22/17","time09:00",11.184
"10/22/17","time10:00",11.448
"10/22/17","time11:00",11.528
"10/22/17","time12:00",11.584
"10/22/17","time13:00",11.568
"10/22/17","time14:00",11.696
"10/22/17","time15:00",12.664
"10/22/17","time16:00",12.376
"10/22/17","time17:00",12.44
"10/22/17","time18:00",12.952
"10/22/17","time19:00",14.824
"10/22/17","time20:00",14.664
"10/22/17","time21:00",14.384
"10/22/17","time22:00",14.496
"10/22/17","time23:00",13.96
"10/23/17","time00:00",12.752
"10/23/17","time01:00",11.896
"10/23/17","time02:00",11.016
"10/23/17","time03:00",10.768
"10/23/17","time04:00",10.976
"10/23/17","time05:00",12.288
"10/23/17","time06:00",19.176
"10/23/17","time07:00",34.128
"10/23/17","time08:00",53.264
"10/23/17","time09:00",52.072
"10/23/17","time10:00",52.184
"10/23/17","time11:00",56.488
"10/23/17","time12:00",60.728
"10/23/17","time13:00",63.488
"10/23/17","time14:00",66.536
"10/23/17","time15:00",54.856
"10/23/17","time16:00",35.056
"10/23/17","time17:00",26.776
"10/23/17","time18:00",40.416
"10/23/17","time19:00",55.168
"10/23/17","time20:00",40.568
"10/23/17","time21:00",21.848
"10/23/17","time22:00",17.312
"10/23/17","time23:00",14.192
"10/24/17","time00:00",12.464
"10/24/17","time01:00",11.824
"10/24/17","time02:00",11.672
"10/24/17","time03:00",11.856
"10/24/17","time04:00",11.568
"10/24/17","time05:00",12.736
"10/24/17","time06:00",18.472
"10/24/17","time07:00",31.728
"10/24/17","time08:00",49.768
"10/24/17","time09:00",51.376
"10/24/17","time10:00",51.608
"10/24/17","time11:00",55.856
"10/24/17","time12:00",77.32
"10/24/17","time13:00",98.768
"10/24/17","time14:00",102.256
"10/24/17","time15:00",77.744
"10/24/17","time16:00",43.064
"10/24/17","time17:00",27.52
"10/24/17","time18:00",41.104
"10/24/17","time19:00",53.104
"10/24/17","time20:00",34.944
"10/24/17","time21:00",19.632
"10/24/17","time22:00",17.112
"10/24/17","time23:00",14.336
"10/25/17","time00:00",12.76
"10/25/17","time01:00",12.184
"10/25/17","time02:00",11.872
"10/25/17","time03:00",11.976
"10/25/17","time04:00",11.968
"10/25/17","time05:00",13.464
"10/25/17","time06:00",23.08
"10/25/17","time07:00",34.936
"10/25/17","time08:00",52.736
"10/25/17","time09:00",56.808
"10/25/17","time10:00",62.328
"10/25/17","time11:00",72.264
"10/25/17","time12:00",80.592
"10/25/17","time13:00",89.872
"10/25/17","time14:00",86.84
"10/25/17","time15:00",66.68
"10/25/17","time16:00",39.192
"10/25/17","time17:00",25.6
"10/25/17","time18:00",39.464
"10/25/17","time19:00",53.76
"10/25/17","time20:00",36.76
"10/25/17","time21:00",22.216
"10/25/17","time22:00",19.448
"10/25/17","time23:00",14.6
"10/26/17","time00:00",12.808
"10/26/17","time01:00",12.192
"10/26/17","time02:00",11.92
"10/26/17","time03:00",12.032
"10/26/17","time04:00",12.08
"10/26/17","time05:00",13.376
"10/26/17","time06:00",21.6
"10/26/17","time07:00",34.736
"10/26/17","time08:00",56.28
"10/26/17","time09:00",56.736
"10/26/17","time10:00",61.608
"10/26/17","time11:00",76.696
"10/26/17","time12:00",88.088
"10/26/17","time13:00",95.824
"10/26/17","time14:00",99.16
"10/26/17","time15:00",75.608
"10/26/17","time16:00",41.224
"10/26/17","time17:00",30.968
"10/26/17","time18:00",40.848
"10/26/17","time19:00",56.344
"10/26/17","time20:00",38.664
"10/26/17","time21:00",20.4
"10/26/17","time22:00",16.848
"10/26/17","time23:00",14.464
"10/27/17","time00:00",12.392
"10/27/17","time01:00",12.176
"10/27/17","time02:00",12.184
"10/27/17","time03:00",11.672
"10/27/17","time04:00",12.208
"10/27/17","time05:00",12.28
"10/27/17","time06:00",17.312
"10/27/17","time07:00",28.248
"10/27/17","time08:00",39.552
"10/27/17","time09:00",39.256
"10/27/17","time10:00",41.192
"10/27/17","time11:00",48.648
"10/27/17","time12:00",58.064
"10/27/17","time13:00",67.816
"10/27/17","time14:00",76.936
"10/27/17","time15:00",63.176
"10/27/17","time16:00",34.032
"10/27/17","time17:00",29.256
"10/27/17","time18:00",37.808
"10/27/17","time19:00",28.208
"10/27/17","time20:00",18.608
"10/27/17","time21:00",17.704
"10/27/17","time22:00",16.104
"10/27/17","time23:00",14.064
"10/28/17","time00:00",12.16
"10/28/17","time01:00",11.432
"10/28/17","time02:00",11.288
"10/28/17","time03:00",11.424
"10/28/17","time04:00",11.064
"10/28/17","time05:00",11.536
"10/28/17","time06:00",12.624
"10/28/17","time07:00",11.624
"10/28/17","time08:00",10.272
"10/28/17","time09:00",11.28
"10/28/17","time10:00",12.032
"10/28/17","time11:00",11.552
"10/28/17","time12:00",11.256
"10/28/17","time13:00",11.08
"10/28/17","time14:00",12.32
"10/28/17","time15:00",14.096
"10/28/17","time16:00",13.664
"10/28/17","time17:00",13.448
"10/28/17","time18:00",14.168
"10/28/17","time19:00",16.064
"10/28/17","time20:00",14.688
"10/28/17","time21:00",14.328
"10/28/17","time22:00",14.048
"10/28/17","time23:00",14.224
"10/29/17","time00:00",12.04
"10/29/17","time01:00",11.392
"10/29/17","time02:00",11.152
"10/29/17","time03:00",11.152
"10/29/17","time04:00",11.336
"10/29/17","time05:00",11.448
"10/29/17","time06:00",12.32
"10/29/17","time07:00",11.248
"10/29/17","time08:00",10.192
"10/29/17","time09:00",10.192
"10/29/17","time10:00",10.096
"10/29/17","time11:00",10.056
"10/29/17","time12:00",10.56
"10/29/17","time13:00",10.232
"10/29/17","time14:00",10.28
"10/29/17","time15:00",10.584
"10/29/17","time16:00",10.76
"10/29/17","time17:00",10.888
"10/29/17","time18:00",11.84
"10/29/17","time19:00",13.208
"10/29/17","time20:00",13.264
"10/29/17","time21:00",13.232
"10/29/17","time22:00",13.08
"10/29/17","time23:00",12.856
"10/30/17","time00:00",11.912
"10/30/17","time01:00",11.144
"10/30/17","time02:00",10.672
"10/30/17","time03:00",11.04
"10/30/17","time04:00",10.768
"10/30/17","time05:00",11.968
"10/30/17","time06:00",21.008
"10/30/17","time07:00",36.8
"10/30/17","time08:00",52.816
"10/30/17","time09:00",54.456
"10/30/17","time10:00",57.056
"10/30/17","time11:00",60.224
"10/30/17","time12:00",60.408
"10/30/17","time13:00",57.96
"10/30/17","time14:00",56.824
"10/30/17","time15:00",48.936
"10/30/17","time16:00",32.264
"10/30/17","time17:00",47.2
"10/30/17","time18:00",51.184
"10/30/17","time19:00",36.4
"10/30/17","time20:00",20.52
"10/30/17","time21:00",20.888
"10/30/17","time22:00",16.896
"10/30/17","time23:00",13.96
"10/31/17","time00:00",12.248
"10/31/17","time01:00",11.736
"10/31/17","time02:00",11.728
"10/31/17","time03:00",11.616
"10/31/17","time04:00",11.488
"10/31/17","time05:00",13.024
"10/31/17","time06:00",22.4
"10/31/17","time07:00",38.96
"10/31/17","time08:00",53.888
"10/31/17","time09:00",54.512
"10/31/17","time10:00",54.84
"10/31/17","time11:00",53.608
"10/31/17","time12:00",53.344
"10/31/17","time13:00",53.176
"10/31/17","time14:00",53.024
"10/31/17","time15:00",48.184
"10/31/17","time16:00",30.168
"10/31/17","time17:00",23.064
"10/31/17","time18:00",48
"10/31/17","time19:00",22.832
"10/31/17","time20:00",22.152
"10/31/17","time21:00",20.384
"10/31/17","time22:00",16.36
"10/31/17","time23:00",13.856
"11/1/17","time00:00",12.216
"11/1/17","time01:00",11.376
"11/1/17","time02:00",11.288
"11/1/17","time03:00",11.312
"11/1/17","time04:00",11.112
"11/1/17","time05:00",12.424
"11/1/17","time06:00",22.368
"11/1/17","time07:00",39.384
"11/1/17","time08:00",54.84
"11/1/17","time09:00",54.704
"11/1/17","time10:00",55.768
"11/1/17","time11:00",54
"11/1/17","time12:00",55.288
"11/1/17","time13:00",54.72
"11/1/17","time14:00",47.584
"11/1/17","time15:00",28.416
"11/1/17","time16:00",27.936
"11/1/17","time17:00",23.232
"11/1/17","time18:00",50.512
"11/1/17","time19:00",52.544
"11/1/17","time20:00",32.76
