Date,Time,Electricity.Facility.J.,kWh,Month,Season,Day
0006-05-11,8:00,149549426.9,41.54150747,5,Summer,Thursday
0006-05-11,9:00,220675218,61.29867167,5,Summer,Thursday
0006-05-11,10:00,222996340.9,61.94342803,5,Summer,Thursday
0006-05-11,11:00,226292124.4,62.85892344,5,Summer,Thursday
0006-05-11,12:00,235714515.3,65.47625425,5,Summer,Thursday
0006-05-11,13:00,238528213.2,66.257837,5,Summer,Thursday
0006-05-11,14:00,244612379.7,67.94788325,5,Summer,Thursday
0006-05-11,15:00,247468745.2,68.74131811,5,Summer,Thursday
0006-05-11,16:00,249799684.8,69.38880133,5,Summer,Thursday
0006-05-11,17:00,225587504.8,62.66319578,5,Summer,Thursday
0006-05-11,18:00,172050714.9,47.79186525,5,Summer,Thursday
0006-05-11,19:00,169857817.7,47.18272714,5,Summer,Thursday
0006-05-11,20:00,164986466.2,45.82957394,5,Summer,Thursday
0006-05-11,21:00,143123797.5,39.75661042,5,Summer,Thursday
0006-05-11,22:00,63885231.04,17.74589751,5,Summer,Thursday
0006-05-11,23:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-12,0:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,1:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,2:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,3:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,4:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,5:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,6:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-12,7:00,79407579.81,22.05766106,5,Summer,Friday
0006-05-12,8:00,149409806.2,41.50272394,5,Summer,Friday
0006-05-12,9:00,220499270.8,61.24979744,5,Summer,Friday
0006-05-12,10:00,222892701.3,61.91463925,5,Summer,Friday
0006-05-12,11:00,229232342.8,63.67565078,5,Summer,Friday
0006-05-12,12:00,237324959.1,65.92359975,5,Summer,Friday
0006-05-12,13:00,244023270.4,67.78424178,5,Summer,Friday
0006-05-12,14:00,247865388.8,68.85149689,5,Summer,Friday
0006-05-12,15:00,253135683.7,70.31546769,5,Summer,Friday
0006-05-12,16:00,255878998.9,71.07749969,5,Summer,Friday
0006-05-12,17:00,229856098.5,63.84891625,5,Summer,Friday
0006-05-12,18:00,172091349.2,47.80315256,5,Summer,Friday
0006-05-12,19:00,169871286.9,47.18646858,5,Summer,Friday
0006-05-12,20:00,168615813.8,46.83772606,5,Summer,Friday
0006-05-12,21:00,168615813.8,46.83772606,5,Summer,Friday
0006-05-12,22:00,79562432.1,22.10067558,5,Summer,Friday
0006-05-12,23:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-13,0:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,1:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,2:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,3:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,4:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,5:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,6:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,7:00,79157661.88,21.98823941,5,Summer,Saturday
0006-05-13,8:00,65345086.41,18.15141289,5,Summer,Saturday
0006-05-13,9:00,80821887.47,22.4505243,5,Summer,Saturday
0006-05-13,10:00,94681464.59,26.30040683,5,Summer,Saturday
0006-05-13,11:00,97379122.8,27.04975633,5,Summer,Saturday
0006-05-13,12:00,98966046.7,27.49056853,5,Summer,Saturday
0006-05-13,13:00,99696153.14,27.69337587,5,Summer,Saturday
0006-05-13,14:00,99696153.14,27.69337587,5,Summer,Saturday
0006-05-13,15:00,100454051.6,27.90390322,5,Summer,Saturday
0006-05-13,16:00,99845694.69,27.73491519,5,Summer,Saturday
0006-05-13,17:00,98823492.92,27.45097026,5,Summer,Saturday
0006-05-13,18:00,97353444.65,27.04262351,5,Summer,Saturday
0006-05-13,19:00,91563261.22,25.43423923,5,Summer,Saturday
0006-05-13,20:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,21:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,22:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-13,23:00,47659512.24,13.2387534,5,Summer,Saturday
