"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","9/12/17","time00:00",3.84,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time01:00",3.84,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time02:00",4,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time03:00",3.52,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time04:00",4.16,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time05:00",3.52,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time06:00",13.6,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time07:00",16.96,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time08:00",50.08,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time09:00",28.64,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time10:00",31.2,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time11:00",44.64,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time12:00",54.56,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time13:00",67.36,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time14:00",63.04,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time15:00",63.36,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time16:00",57.28,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time17:00",51.84,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time18:00",25.76,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time19:00",8.16,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time20:00",10.72,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time21:00",8.16,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time22:00",5.76,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/12/17","time23:00",4.32,9,"Tuesday","Fall"
1631302398,"Palm Elementary","9/13/17","time00:00",4.8,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time01:00",4.32,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time02:00",4.16,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time03:00",4.96,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time04:00",4.32,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time05:00",4.16,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time06:00",14.24,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time07:00",18.4,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time08:00",22.4,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time09:00",34.08,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time10:00",37.12,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time11:00",51.04,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time12:00",50.08,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time13:00",60.64,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time14:00",60.48,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time15:00",51.52,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time16:00",50.4,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time17:00",38.56,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time18:00",23.04,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time19:00",12.48,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time20:00",10.88,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time21:00",7.84,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time22:00",5.92,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/13/17","time23:00",4.32,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/14/17","time00:00",4.8,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time01:00",4.16,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time02:00",4.48,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time03:00",4.32,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time04:00",4.16,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time05:00",4.64,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time06:00",11.36,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time07:00",15.84,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time08:00",16,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time09:00",15.2,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time10:00",15.04,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time11:00",27.36,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time12:00",35.84,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time13:00",45.76,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time14:00",53.44,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time15:00",49.76,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time16:00",35.04,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/14/17","time17:00",44.8,9,"Thursday","Fall"
