"DATE","day","season","variable","mean_kWh"
"9/16/17","Saturday","Fall","time05:00",102.066666666667
"9/16/17","Saturday","Fall","time06:00",114.166666666667
"9/16/17","Saturday","Fall","time07:00",131.553333333333
"9/16/17","Saturday","Fall","time08:00",131.25
"9/16/17","Saturday","Fall","time09:00",138.5
"9/16/17","Saturday","Fall","time10:00",141.653333333333
"9/16/17","Saturday","Fall","time11:00",145.923333333333
"9/16/17","Saturday","Fall","time12:00",151.746666666667
"9/16/17","Saturday","Fall","time13:00",150.286666666667
"9/16/17","Saturday","Fall","time14:00",149.06
"9/16/17","Saturday","Fall","time15:00",139.586666666667
"9/16/17","Saturday","Fall","time16:00",118.683333333333
"9/16/17","Saturday","Fall","time17:00",107.643333333333
"9/16/17","Saturday","Fall","time18:00",103.88
"9/16/17","Saturday","Fall","time19:00",126.866666666667
"9/16/17","Saturday","Fall","time20:00",139.566666666667
"9/16/17","Saturday","Fall","time21:00",146.72
"9/16/17","Saturday","Fall","time22:00",142.41
"9/16/17","Saturday","Fall","time23:00",140.576666666667
"9/17/17","Sunday","Fall","time00:00",150.243333333333
"9/17/17","Sunday","Fall","time01:00",101.816666666667
"9/17/17","Sunday","Fall","time02:00",98.2133333333333
"9/17/17","Sunday","Fall","time03:00",97.93
"9/17/17","Sunday","Fall","time04:00",97.74
"9/17/17","Sunday","Fall","time05:00",95.5333333333333
"9/17/17","Sunday","Fall","time06:00",107.236666666667
"9/17/17","Sunday","Fall","time07:00",113.933333333333
"9/17/17","Sunday","Fall","time08:00",114.746666666667
"9/17/17","Sunday","Fall","time09:00",120.426666666667
"9/17/17","Sunday","Fall","time10:00",122.723333333333
"9/17/17","Sunday","Fall","time11:00",125.133333333333
"9/17/17","Sunday","Fall","time12:00",125.42
"9/17/17","Sunday","Fall","time13:00",125.273333333333
"9/17/17","Sunday","Fall","time14:00",117.323333333333
"9/17/17","Sunday","Fall","time15:00",119.563333333333
"9/17/17","Sunday","Fall","time16:00",118.97
"9/17/17","Sunday","Fall","time17:00",120.156666666667
"9/17/17","Sunday","Fall","time18:00",118.26
"9/17/17","Sunday","Fall","time19:00",138.643333333333
"9/17/17","Sunday","Fall","time20:00",141.776666666667
"9/17/17","Sunday","Fall","time21:00",154.643333333333
"9/17/17","Sunday","Fall","time22:00",261.773333333333
"9/17/17","Sunday","Fall","time23:00",253.15
"9/18/17","Monday","Fall","time00:00",202.02
"9/18/17","Monday","Fall","time01:00",111.11
"9/18/17","Monday","Fall","time02:00",96.3633333333333
