"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","12/20/17","time22:00",4.32,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time23:00",5.12,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/21/17","time00:00",4,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time01:00",4.48,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time02:00",4.32,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time03:00",4.96,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time04:00",4.96,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time05:00",5.28,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time06:00",9.76,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time07:00",19.36,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time08:00",21.12,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time09:00",17.44,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time10:00",13.92,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time11:00",9.76,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time12:00",6.88,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time13:00",5.28,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time14:00",5.28,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time15:00",5.12,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time16:00",4.8,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time17:00",4.8,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time18:00",4.64,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time19:00",4.8,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time20:00",5.44,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time21:00",4.96,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time22:00",5.92,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/21/17","time23:00",5.44,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/22/17","time00:00",5.28,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time01:00",6.4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time02:00",5.76,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time03:00",6.4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time04:00",7.04,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time05:00",7.04,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time06:00",7.68,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time07:00",7.68,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time08:00",6.88,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time09:00",6.4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time10:00",5.92,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time11:00",4.96,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time12:00",4.32,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time13:00",4.8,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time14:00",4.16,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time15:00",4.64,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time16:00",4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time17:00",4.48,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time18:00",4.96,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time19:00",5.44,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time20:00",5.12,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time21:00",5.12,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time22:00",5.76,12,"Friday","Winter"
1631302398,"Palm Elementary","12/22/17","time23:00",5.92,12,"Friday","Winter"
1631302398,"Palm Elementary","12/23/17","time00:00",4.8,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time01:00",5.44,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time02:00",5.76,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time03:00",5.28,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time04:00",6.56,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time05:00",5.44,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time06:00",6.4,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time07:00",5.76,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time08:00",6.4,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time09:00",5.76,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time10:00",5.92,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time11:00",4.32,12,"Saturday","Winter"
